--------- beginning of main
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
D/NativeCursorWindow(  790): Created new NativeCursorWindow: freeOffset=420, numRows=0, numColumns=0, mSize=2097152, mData=0xa6ecb000
D/NativeCursorWindow(  790): nativeInitializeEmpty: window = 0xab228ec0
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
V/SQLiteStatements(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT value FROM secure WHERE name='long_press_timeout'"
V/SQLiteTime(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT value FROM secure WHERE name=?" took 0.000 ms
W/SQLiteConnection(  790): Processed all rows
W/SQLiteConnection(  790): Resetting statement 0xab56ce80 after fetching 1 rows and adding 1 rowsto the window in 436 bytes
D/NativeCursorWindow(  790): Closing window 0xab228ec0
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
D/NativeCursorWindow(  790): Created new NativeCursorWindow: freeOffset=420, numRows=0, numColumns=0, mSize=2097152, mData=0xa6ecb000
D/NativeCursorWindow(  790): nativeInitializeEmpty: window = 0xab228e20
V/SQLiteStatements(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT value FROM system WHERE name='time_12_24'"
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
V/SQLiteTime(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT value FROM system WHERE name=?" took 0.000 ms
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
W/SQLiteConnection(  790): Processed all rows
W/SQLiteConnection(  790): Resetting statement 0xab56cf60 after fetching 0 rows and adding 0 rowsto the window in 420 bytes
D/NativeCursorWindow(  790): Closing window 0xab228e20
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
D/NativeCursorWindow(  790): Created new NativeCursorWindow: freeOffset=420, numRows=0, numColumns=0, mSize=2097152, mData=0xa6ecb000
D/NativeCursorWindow(  790): nativeInitializeEmpty: window = 0xab228f00
V/SQLiteStatements(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT value FROM global WHERE name='debug_view_attributes'"
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
V/SQLiteTime(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT value FROM global WHERE name=?" took 0.000 ms
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
W/SQLiteConnection(  790): Processed all rows
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
W/SQLiteConnection(  790): Resetting statement 0xab56d040 after fetching 0 rows and adding 0 rowsto the window in 420 bytes
D/NativeCursorWindow(  790): Closing window 0xab228f00
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
W/CoreSettingsObserver(  790): Cannot find setting "debug_view_attributes" with type "Int32"
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
V/CActivityThread(  790): SendMessage 138 SET_CORE_SETTINGS: arg1=0, arg2=0, obj=0xaae40e6c
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
I/CSystemServer(  790): Vibrator Service
I/VibratorService(  790): vibratorOff
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
W/LruCache(  790):  >> TODO find the eldest record! size: 1
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
W/LruCache(  790):  >> TODO find the eldest record! size: 0
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
D/NativeCursorWindow(  790): Created new NativeCursorWindow: freeOffset=420, numRows=0, numColumns=0, mSize=2097152, mData=0xa6ecb000
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
D/NativeCursorWindow(  790): nativeInitializeEmpty: window = 0xab228fa0
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
V/SQLiteStatements(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT name, value FROM global LIMIT 201"
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
V/SQLiteTime(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT name, value FROM global LIMIT 201" took 1.000 ms
W/SQLiteConnection(  790): Processed all rows
W/SQLiteConnection(  790): Resetting statement 0xab56d200 after fetching 46 rows and adding 46 rowsto the window in 2930 bytes
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
I/CSystemServer(  790): Consumer IR Service
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/        (  790): Can't open consumer IR HW Module, error: -2
I/CSystemServer(  790): Alarm Manager Service
W/AlarmManagerService(  790): set/setRepeating ignored because there is no intent
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=29
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=29
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=48
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=48
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
E/QC-QMI  (  280): qmi_qmux_open_connection: connection is disabled for conn_id=57
E/QC-QMI  (  280): qmi_qmux_tx_msg: failed to open inactive connd_id=57
E/QC-QMI  (  280): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
E/QC-QMI  (  280): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
E/QC-QMI  (  280): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
I/CSystemServer(  790): Init Watchdog
I/CSystemServer(  790): Input Manager
I/CSystemServer(  790): Window Manager
I/CWindowManagerService(  790): No existing display settings /data/system/display_settings.xml; starting empty
D/PermissionCache(  260): checking android.permission.ACCESS_SURFACE_FLINGER for uid=1000 => granted (1 us)
D/NativeCursorWindow(  790): Closing window 0xab228fa0
W/LruCache(  790):  >> TODO find the eldest record! size: 1
W/LruCache(  790):  >> TODO find the eldest record! size: 0
D/NativeCursorWindow(  790): Created new NativeCursorWindow: freeOffset=420, numRows=0, numColumns=0, mSize=2097152, mData=0xa6ecb000
D/NativeCursorWindow(  790): nativeInitializeEmpty: window = 0xab2641e0
V/SQLiteStatements(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT name, value FROM secure LIMIT 201"
D/NativeCursorWindow(  790): Created new NativeCursorWindow: freeOffset=420, numRows=0, numColumns=0, mSize=2097152, mData=0xa6c89000
D/NativeCursorWindow(  790): nativeInitializeEmpty: window = 0xa8706500
V/SQLiteTime(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT name, value FROM secure LIMIT 201" took 0.000 ms
W/SQLiteConnection(  790): Processed all rows
W/SQLiteConnection(  790): Resetting statement 0xab56d2e0 after fetching 33 rows and adding 33 rowsto the window in 2731 bytes
V/SQLiteStatements(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT value FROM secure WHERE name='show_ime_with_hard_keyboard'"
V/SQLiteTime(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT value FROM secure WHERE name=?" took 0.000 ms
W/SQLiteConnection(  790): Processed all rows
W/SQLiteConnection(  790): Resetting statement 0xab56ce80 after fetching 0 rows and adding 0 rowsto the window in 420 bytes
D/NativeCursorWindow(  790): Closing window 0xab2641e0
W/LruCache(  790):  >> TODO find the eldest record! size: 1
W/LruCache(  790):  >> TODO find the eldest record! size: 0
D/NativeCursorWindow(  790): Created new NativeCursorWindow: freeOffset=420, numRows=0, numColumns=0, mSize=2097152, mData=0xa6ecb000
D/NativeCursorWindow(  790): nativeInitializeEmpty: window = 0xab2641e0
V/SQLiteStatements(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT name, value FROM system LIMIT 201"
V/SQLiteTime(  790): /data/data/Elastos.Droid.SettingsProvider/databases/settings.db: "SELECT name, value FROM system LIMIT 201" took 0.000 ms
W/SQLiteConnection(  790): Processed all rows
